"season","season_type","week","poll","rank","teamId","school","conference","first_place_votes","points"
2022,"regular",12,"FCS Coaches Poll",1,2571,"South Dakota State","MVFC",23,695
2022,"regular",12,"FCS Coaches Poll",2,16,"Sacramento State","Big Sky",5,673
2022,"regular",12,"FCS Coaches Poll",3,147,"Montana State","Big Sky",0,642
2022,"regular",12,"FCS Coaches Poll",4,2449,"North Dakota State","MVFC",0,602
2022,"regular",12,"FCS Coaches Poll",5,2296,"Jackson State","SWAC",0,575
2022,"regular",12,"FCS Coaches Poll",6,107,"Holy Cross","Patriot",0,531
2022,"regular",12,"FCS Coaches Poll",7,2916,"Incarnate Word","Southland",0,527
2022,"regular",12,"FCS Coaches Poll",8,2729,"William & Mary","CAA",0,514
2022,"regular",12,"FCS Coaches Poll",9,2535,"Samford","Southern",0,496
2022,"regular",12,"FCS Coaches Poll",10,2692,"Weber State","Big Sky",0,462
2022,"regular",12,"FCS Coaches Poll",11,257,"Richmond","CAA",0,410
2022,"regular",12,"FCS Coaches Poll",12,149,"Montana","Big Sky",0,375
2022,"regular",12,"FCS Coaches Poll",13,231,"Furman","Southern",0,360
2022,"regular",12,"FCS Coaches Poll",14,2230,"Fordham","Patriot",0,290
2022,"regular",12,"FCS Coaches Poll",15,2546,"Southeast Missouri State","OVC",0,289
2022,"regular",12,"FCS Coaches Poll",16,2382,"Mercer","Southern",0,275
2022,"regular",12,"FCS Coaches Poll",17,236,"Chattanooga","Southern",0,262
2022,"regular",12,"FCS Coaches Poll",18,2210,"Elon","CAA",0,225
2022,"regular",12,"FCS Coaches Poll",19,48,"Delaware","CAA",0,165
2022,"regular",12,"FCS Coaches Poll",20,160,"New Hampshire","CAA",0,147
2022,"regular",12,"FCS Coaches Poll",21,2900,"St. Thomas (MN)","Pioneer",0,114
2022,"regular",12,"FCS Coaches Poll",22,163,"Princeton","Ivy",0,86
2022,"regular",12,"FCS Coaches Poll",23,155,"North Dakota","MVFC",0,75
2022,"regular",12,"FCS Coaches Poll",24,50,"Florida A&M","SWAC",0,67
2022,"regular",12,"FCS Coaches Poll",25,2428,"North Carolina Central","MEAC",0,56
2022,"regular",12,"Playoff Committee Rankings",1,61,"Georgia","SEC",0,0
2022,"regular",12,"Playoff Committee Rankings",2,194,"Ohio State","Big Ten",0,0
2022,"regular",12,"Playoff Committee Rankings",3,130,"Michigan","Big Ten",0,0
2022,"regular",12,"Playoff Committee Rankings",4,2628,"TCU","Big 12",0,0
2022,"regular",12,"Playoff Committee Rankings",5,2633,"Tennessee","SEC",0,0
2022,"regular",12,"Playoff Committee Rankings",6,99,"LSU","SEC",0,0
2022,"regular",12,"Playoff Committee Rankings",7,30,"USC","Pac-12",0,0
2022,"regular",12,"Playoff Committee Rankings",8,333,"Alabama","SEC",0,0
2022,"regular",12,"Playoff Committee Rankings",9,228,"Clemson","ACC",0,0
2022,"regular",12,"Playoff Committee Rankings",10,254,"Utah","Pac-12",0,0
2022,"regular",12,"Playoff Committee Rankings",11,213,"Penn State","Big Ten",0,0
2022,"regular",12,"Playoff Committee Rankings",12,2483,"Oregon","Pac-12",0,0
2022,"regular",12,"Playoff Committee Rankings",13,153,"North Carolina","ACC",0,0
2022,"regular",12,"Playoff Committee Rankings",14,145,"Ole Miss","SEC",0,0
2022,"regular",12,"Playoff Committee Rankings",15,2306,"Kansas State","Big 12",0,0
2022,"regular",12,"Playoff Committee Rankings",16,26,"UCLA","Pac-12",0,0
2022,"regular",12,"Playoff Committee Rankings",17,264,"Washington","Pac-12",0,0
2022,"regular",12,"Playoff Committee Rankings",18,87,"Notre Dame","FBS Independents",0,0
2022,"regular",12,"Playoff Committee Rankings",19,52,"Florida State","ACC",0,0
2022,"regular",12,"Playoff Committee Rankings",20,2116,"UCF","American Athletic",0,0
2022,"regular",12,"Playoff Committee Rankings",21,2655,"Tulane","American Athletic",0,0
2022,"regular",12,"Playoff Committee Rankings",22,197,"Oklahoma State","Big 12",0,0
2022,"regular",12,"Playoff Committee Rankings",23,204,"Oregon State","Pac-12",0,0
2022,"regular",12,"Playoff Committee Rankings",24,152,"NC State","ACC",0,0
2022,"regular",12,"Playoff Committee Rankings",25,2132,"Cincinnati","American Athletic",0,0
2022,"regular",13,"AP Top 25",1,61,"Georgia","SEC",62,1574
2022,"regular",13,"AP Top 25",2,194,"Ohio State","Big Ten",1,1507
2022,"regular",13,"AP Top 25",3,130,"Michigan","Big Ten",0,1446
2022,"regular",13,"AP Top 25",4,2628,"TCU","Big 12",0,1395
2022,"regular",13,"AP Top 25",5,30,"USC","Pac-12",0,1293
2022,"regular",13,"AP Top 25",6,99,"LSU","SEC",0,1241
2022,"regular",13,"AP Top 25",7,228,"Clemson","ACC",0,1152
2022,"regular",13,"AP Top 25",8,333,"Alabama","SEC",0,1131
2022,"regular",13,"AP Top 25",9,2633,"Tennessee","SEC",0,1058
2022,"regular",13,"AP Top 25",10,2483,"Oregon","Pac-12",0,1009
2022,"regular",13,"AP Top 25",11,213,"Penn State","Big Ten",0,994
2022,"regular",13,"AP Top 25",12,264,"Washington","Pac-12",0,879
2022,"regular",13,"AP Top 25",13,87,"Notre Dame","FBS Independents",0,710
2022,"regular",13,"AP Top 25",14,254,"Utah","Pac-12",0,709
2022,"regular",13,"AP Top 25",15,2306,"Kansas State","Big 12",0,697
2022,"regular",13,"AP Top 25",16,52,"Florida State","ACC",0,579
2022,"regular",13,"AP Top 25",17,26,"UCLA","Pac-12",0,562
2022,"regular",13,"AP Top 25",18,153,"North Carolina","ACC",0,464
2022,"regular",13,"AP Top 25",19,2655,"Tulane","American Athletic",0,441
2022,"regular",13,"AP Top 25",20,145,"Ole Miss","SEC",0,395
2022,"regular",13,"AP Top 25",21,2132,"Cincinnati","American Athletic",0,353
2022,"regular",13,"AP Top 25",22,204,"Oregon State","Pac-12",0,271
2022,"regular",13,"AP Top 25",23,324,"Coastal Carolina","Sun Belt",0,186
2022,"regular",13,"AP Top 25",24,251,"Texas","Big 12",0,128
2022,"regular",13,"AP Top 25",25,2116,"UCF","American Athletic",0,87
2022,"regular",13,"Coaches Poll",1,61,"Georgia","SEC",59,1546
2022,"regular",13,"Coaches Poll",2,194,"Ohio State","Big Ten",1,1484
2022,"regular",13,"Coaches Poll",3,130,"Michigan","Big Ten",2,1420
2022,"regular",13,"Coaches Poll",4,2628,"TCU","Big 12",0,1372
2022,"regular",13,"Coaches Poll",5,30,"USC","Pac-12",0,1277
2022,"regular",13,"Coaches Poll",6,99,"LSU","SEC",0,1229
2022,"regular",13,"Coaches Poll",7,333,"Alabama","SEC",0,1147
2022,"regular",13,"Coaches Poll",8,228,"Clemson","ACC",0,1142
2022,"regular",13,"Coaches Poll",9,2483,"Oregon","Pac-12",0,1004
2022,"regular",13,"Coaches Poll",10,213,"Penn State","Big Ten",0,990
2022,"regular",13,"Coaches Poll",11,2633,"Tennessee","SEC",0,950
2022,"regular",13,"Coaches Poll",12,264,"Washington","Pac-12",0,855
2022,"regular",13,"Coaches Poll",13,2306,"Kansas State","Big 12",0,761
2022,"regular",13,"Coaches Poll",14,254,"Utah","Pac-12",0,703
2022,"regular",13,"Coaches Poll",15,87,"Notre Dame","FBS Independents",0,657
2022,"regular",13,"Coaches Poll",16,52,"Florida State","ACC",0,562
2022,"regular",13,"Coaches Poll",17,153,"North Carolina","ACC",0,496
2022,"regular",13,"Coaches Poll",18,26,"UCLA","Pac-12",0,483
2022,"regular",13,"Coaches Poll",19,145,"Ole Miss","SEC",0,429
2022,"regular",13,"Coaches Poll",20,2655,"Tulane","American Athletic",0,386
2022,"regular",13,"Coaches Poll",21,2132,"Cincinnati","American Athletic",0,376
2022,"regular",13,"Coaches Poll",22,204,"Oregon State","Pac-12",0,257
2022,"regular",13,"Coaches Poll",23,324,"Coastal Carolina","Sun Belt",0,222
2022,"regular",13,"Coaches Poll",24,251,"Texas","Big 12",0,112
2022,"regular",13,"Coaches Poll",25,2636,"UTSA","Conference USA",0,70
2022,"regular",13,"FCS Coaches Poll",1,2571,"South Dakota State","MVFC",24,696
2022,"regular",13,"FCS Coaches Poll",2,16,"Sacramento State","Big Sky",4,672
2022,"regular",13,"FCS Coaches Poll",3,147,"Montana State","Big Sky",0,641
2022,"regular",13,"FCS Coaches Poll",4,2449,"North Dakota State","MVFC",0,603
2022,"regular",13,"FCS Coaches Poll",5,2296,"Jackson State","SWAC",0,556
2022,"regular",13,"FCS Coaches Poll",6,107,"Holy Cross","Patriot",0,536
2022,"regular",13,"FCS Coaches Poll",7,2916,"Incarnate Word","Southland",0,533
2022,"regular",13,"FCS Coaches Poll",8,2729,"William & Mary","CAA",0,522
2022,"regular",13,"FCS Coaches Poll",9,2535,"Samford","Southern",0,496
2022,"regular",13,"FCS Coaches Poll",10,2692,"Weber State","Big Sky",0,463
2022,"regular",13,"FCS Coaches Poll",11,231,"Furman","Southern",0,387
2022,"regular",13,"FCS Coaches Poll",12,2546,"Southeast Missouri State","OVC",0,359
2022,"regular",13,"FCS Coaches Poll",13,2230,"Fordham","Patriot",0,355
2022,"regular",13,"FCS Coaches Poll",14,257,"Richmond","CAA",0,326
2022,"regular",13,"FCS Coaches Poll",15,2210,"Elon","CAA",0,307
2022,"regular",13,"FCS Coaches Poll",16,160,"New Hampshire","CAA",0,246
2022,"regular",13,"FCS Coaches Poll",17,149,"Montana","Big Sky",0,212
2022,"regular",13,"FCS Coaches Poll",18,2382,"Mercer","Southern",0,177
2022,"regular",13,"FCS Coaches Poll",19,2900,"St. Thomas (MN)","Pioneer",0,163
2022,"regular",13,"FCS Coaches Poll",20,50,"Florida A&M","SWAC",0,136
2022,"regular",13,"FCS Coaches Poll",21,2428,"North Carolina Central","MEAC",0,109
2022,"regular",13,"FCS Coaches Poll",22,236,"Chattanooga","Southern",0,95
2022,"regular",13,"FCS Coaches Poll",23,2545,"SE Louisiana","Southland",0,63
2022,"regular",13,"FCS Coaches Poll",24,70,"Idaho","Big Sky",0,61
2022,"regular",13,"FCS Coaches Poll",24,155,"North Dakota","MVFC",0,61
2022,"regular",13,"Playoff Committee Rankings",1,61,"Georgia","SEC",0,0
2022,"regular",13,"Playoff Committee Rankings",2,194,"Ohio State","Big Ten",0,0
2022,"regular",13,"Playoff Committee Rankings",3,130,"Michigan","Big Ten",0,0
2022,"regular",13,"Playoff Committee Rankings",4,2628,"TCU","Big 12",0,0
2022,"regular",13,"Playoff Committee Rankings",5,99,"LSU","SEC",0,0
2022,"regular",13,"Playoff Committee Rankings",6,30,"USC","Pac-12",0,0
2022,"regular",13,"Playoff Committee Rankings",7,333,"Alabama","SEC",0,0
2022,"regular",13,"Playoff Committee Rankings",8,228,"Clemson","ACC",0,0
2022,"regular",13,"Playoff Committee Rankings",9,2483,"Oregon","Pac-12",0,0
2022,"regular",13,"Playoff Committee Rankings",10,2633,"Tennessee","SEC",0,0
2022,"regular",13,"Playoff Committee Rankings",11,213,"Penn State","Big Ten",0,0
2022,"regular",13,"Playoff Committee Rankings",12,2306,"Kansas State","Big 12",0,0
2022,"regular",13,"Playoff Committee Rankings",13,264,"Washington","Pac-12",0,0
2022,"regular",13,"Playoff Committee Rankings",14,254,"Utah","Pac-12",0,0
2022,"regular",13,"Playoff Committee Rankings",15,87,"Notre Dame","FBS Independents",0,0
2022,"regular",13,"Playoff Committee Rankings",16,52,"Florida State","ACC",0,0
2022,"regular",13,"Playoff Committee Rankings",17,153,"North Carolina","ACC",0,0
2022,"regular",13,"Playoff Committee Rankings",18,26,"UCLA","Pac-12",0,0
2022,"regular",13,"Playoff Committee Rankings",19,2655,"Tulane","American Athletic",0,0
2022,"regular",13,"Playoff Committee Rankings",20,145,"Ole Miss","SEC",0,0
2022,"regular",13,"Playoff Committee Rankings",21,204,"Oregon State","Pac-12",0,0
2022,"regular",13,"Playoff Committee Rankings",22,2116,"UCF","American Athletic",0,0
2022,"regular",13,"Playoff Committee Rankings",23,251,"Texas","Big 12",0,0
2022,"regular",13,"Playoff Committee Rankings",24,2132,"Cincinnati","American Athletic",0,0
2022,"regular",13,"Playoff Committee Rankings",25,97,"Louisville","ACC",0,0
2022,"regular",14,"AP Top 25",1,61,"Georgia","SEC",58,1570
2022,"regular",14,"AP Top 25",2,130,"Michigan","Big Ten",5,1516
2022,"regular",14,"AP Top 25",3,2628,"TCU","Big 12",0,1449
2022,"regular",14,"AP Top 25",4,30,"USC","Pac-12",0,1382
2022,"regular",14,"AP Top 25",5,194,"Ohio State","Big Ten",0,1313
2022,"regular",14,"AP Top 25",6,333,"Alabama","SEC",0,1243
2022,"regular",14,"AP Top 25",7,2633,"Tennessee","SEC",0,1195
2022,"regular",14,"AP Top 25",8,213,"Penn State","Big Ten",0,1131
2022,"regular",14,"AP Top 25",9,264,"Washington","Pac-12",0,1048
2022,"regular",14,"AP Top 25",10,228,"Clemson","ACC",0,928
2022,"regular",14,"AP Top 25",11,99,"LSU","SEC",0,874
2022,"regular",14,"AP Top 25",12,254,"Utah","Pac-12",0,849
2022,"regular",14,"AP Top 25",13,2306,"Kansas State","Big 12",0,815
2022,"regular",14,"AP Top 25",14,52,"Florida State","ACC",0,730
2022,"regular",14,"AP Top 25",15,2483,"Oregon","Pac-12",0,701
2022,"regular",14,"AP Top 25",16,204,"Oregon State","Pac-12",0,662
2022,"regular",14,"AP Top 25",17,26,"UCLA","Pac-12",0,618
2022,"regular",14,"AP Top 25",18,2655,"Tulane","American Athletic",0,551
2022,"regular",14,"AP Top 25",19,87,"Notre Dame","FBS Independents",0,384
2022,"regular",14,"AP Top 25",20,2579,"South Carolina","SEC",0,358
2022,"regular",14,"AP Top 25",21,251,"Texas","Big 12",0,316
2022,"regular",14,"AP Top 25",22,2116,"UCF","American Athletic",0,170
2022,"regular",14,"AP Top 25",23,2636,"UTSA","Conference USA",0,145
2022,"regular",14,"AP Top 25",24,153,"North Carolina","ACC",0,114
2022,"regular",14,"AP Top 25",25,344,"Mississippi State","SEC",0,99
2022,"regular",14,"Coaches Poll",1,61,"Georgia","SEC",60,1572
2022,"regular",14,"Coaches Poll",2,130,"Michigan","Big Ten",3,1512
2022,"regular",14,"Coaches Poll",3,2628,"TCU","Big 12",0,1446
2022,"regular",14,"Coaches Poll",4,30,"USC","Pac-12",0,1381
2022,"regular",14,"Coaches Poll",5,194,"Ohio State","Big Ten",0,1312
2022,"regular",14,"Coaches Poll",6,333,"Alabama","SEC",0,1262
2022,"regular",14,"Coaches Poll",7,213,"Penn State","Big Ten",0,1153
2022,"regular",14,"Coaches Poll",8,2633,"Tennessee","SEC",0,1143
2022,"regular",14,"Coaches Poll",9,264,"Washington","Pac-12",0,1039
2022,"regular",14,"Coaches Poll",10,2306,"Kansas State","Big 12",0,930
2022,"regular",14,"Coaches Poll",11,228,"Clemson","ACC",0,900
2022,"regular",14,"Coaches Poll",12,254,"Utah","Pac-12",0,872
2022,"regular",14,"Coaches Poll",13,99,"LSU","SEC",0,845
2022,"regular",14,"Coaches Poll",14,52,"Florida State","ACC",0,739
2022,"regular",14,"Coaches Poll",15,2483,"Oregon","Pac-12",0,681
2022,"regular",14,"Coaches Poll",16,204,"Oregon State","Pac-12",0,613
2022,"regular",14,"Coaches Poll",17,26,"UCLA","Pac-12",0,603
2022,"regular",14,"Coaches Poll",18,2655,"Tulane","American Athletic",0,558
2022,"regular",14,"Coaches Poll",19,87,"Notre Dame","FBS Independents",0,340
2022,"regular",14,"Coaches Poll",20,2579,"South Carolina","SEC",0,299
2022,"regular",14,"Coaches Poll",21,251,"Texas","Big 12",0,292
2022,"regular",14,"Coaches Poll",22,153,"North Carolina","ACC",0,175
2022,"regular",14,"Coaches Poll",23,2116,"UCF","American Athletic",0,141
2022,"regular",14,"Coaches Poll",24,2636,"UTSA","Conference USA",0,127
2022,"regular",14,"Coaches Poll",25,344,"Mississippi State","SEC",0,88
2022,"regular",14,"Playoff Committee Rankings",1,61,"Georgia","SEC",0,0
2022,"regular",14,"Playoff Committee Rankings",2,130,"Michigan","Big Ten",0,0
2022,"regular",14,"Playoff Committee Rankings",3,2628,"TCU","Big 12",0,0
2022,"regular",14,"Playoff Committee Rankings",4,30,"USC","Pac-12",0,0
2022,"regular",14,"Playoff Committee Rankings",5,194,"Ohio State","Big Ten",0,0
2022,"regular",14,"Playoff Committee Rankings",6,333,"Alabama","SEC",0,0
2022,"regular",14,"Playoff Committee Rankings",7,2633,"Tennessee","SEC",0,0
2022,"regular",14,"Playoff Committee Rankings",8,213,"Penn State","Big Ten",0,0
2022,"regular",14,"Playoff Committee Rankings",9,228,"Clemson","ACC",0,0
2022,"regular",14,"Playoff Committee Rankings",10,2306,"Kansas State","Big 12",0,0
2022,"regular",14,"Playoff Committee Rankings",11,254,"Utah","Pac-12",0,0
2022,"regular",14,"Playoff Committee Rankings",12,264,"Washington","Pac-12",0,0
2022,"regular",14,"Playoff Committee Rankings",13,52,"Florida State","ACC",0,0
2022,"regular",14,"Playoff Committee Rankings",14,99,"LSU","SEC",0,0
2022,"regular",14,"Playoff Committee Rankings",15,204,"Oregon State","Pac-12",0,0
2022,"regular",14,"Playoff Committee Rankings",16,2483,"Oregon","Pac-12",0,0
2022,"regular",14,"Playoff Committee Rankings",17,26,"UCLA","Pac-12",0,0
2022,"regular",14,"Playoff Committee Rankings",18,2655,"Tulane","American Athletic",0,0
2022,"regular",14,"Playoff Committee Rankings",19,2579,"South Carolina","SEC",0,0
2022,"regular",14,"Playoff Committee Rankings",20,251,"Texas","Big 12",0,0
2022,"regular",14,"Playoff Committee Rankings",21,87,"Notre Dame","FBS Independents",0,0
2022,"regular",14,"Playoff Committee Rankings",22,2116,"UCF","American Athletic",0,0
2022,"regular",14,"Playoff Committee Rankings",23,153,"North Carolina","ACC",0,0
2022,"regular",14,"Playoff Committee Rankings",24,344,"Mississippi State","SEC",0,0
2022,"regular",14,"Playoff Committee Rankings",25,152,"NC State","ACC",0,0
2022,"regular",15,"AP Top 25",1,61,"Georgia","SEC",62,1574
2022,"regular",15,"AP Top 25",2,130,"Michigan","Big Ten",1,1513
2022,"regular",15,"AP Top 25",3,2628,"TCU","Big 12",0,1430
2022,"regular",15,"AP Top 25",4,194,"Ohio State","Big Ten",0,1398
2022,"regular",15,"AP Top 25",5,333,"Alabama","SEC",0,1285
2022,"regular",15,"AP Top 25",6,2633,"Tennessee","SEC",0,1233
2022,"regular",15,"AP Top 25",7,254,"Utah","Pac-12",0,1110
2022,"regular",15,"AP Top 25",8,30,"USC","Pac-12",0,1068
2022,"regular",15,"AP Top 25",9,213,"Penn State","Big Ten",0,1063
2022,"regular",15,"AP Top 25",10,228,"Clemson","ACC",0,1042
2022,"regular",15,"AP Top 25",11,2306,"Kansas State","Big 12",0,1032
2022,"regular",15,"AP Top 25",12,264,"Washington","Pac-12",0,933
2022,"regular",15,"AP Top 25",13,52,"Florida State","ACC",0,708
2022,"regular",15,"AP Top 25",14,2655,"Tulane","American Athletic",0,681
2022,"regular",15,"AP Top 25",15,2483,"Oregon","Pac-12",0,670
2022,"regular",15,"AP Top 25",16,99,"LSU","SEC",0,660
2022,"regular",15,"AP Top 25",17,204,"Oregon State","Pac-12",0,644
2022,"regular",15,"AP Top 25",18,26,"UCLA","Pac-12",0,570
2022,"regular",15,"AP Top 25",19,87,"Notre Dame","FBS Independents",0,394
2022,"regular",15,"AP Top 25",20,2579,"South Carolina","SEC",0,382
2022,"regular",15,"AP Top 25",21,251,"Texas","Big 12",0,305
2022,"regular",15,"AP Top 25",22,2636,"UTSA","Conference USA",0,227
2022,"regular",15,"AP Top 25",23,2653,"Troy","Sun Belt",0,158
2022,"regular",15,"AP Top 25",24,344,"Mississippi State","SEC",0,119
2022,"regular",15,"AP Top 25",25,152,"NC State","ACC",0,59
2022,"regular",15,"Coaches Poll",1,61,"Georgia","SEC",59,1523
2022,"regular",15,"Coaches Poll",2,130,"Michigan","Big Ten",2,1466
2022,"regular",15,"Coaches Poll",3,194,"Ohio State","Big Ten",0,1359
2022,"regular",15,"Coaches Poll",4,2628,"TCU","Big 12",0,1353
2022,"regular",15,"Coaches Poll",5,333,"Alabama","SEC",0,1282
2022,"regular",15,"Coaches Poll",6,2633,"Tennessee","SEC",0,1116
2022,"regular",15,"Coaches Poll",7,213,"Penn State","Big Ten",0,1074
2022,"regular",15,"Coaches Poll",8,30,"USC","Pac-12",0,1054
2022,"regular",15,"Coaches Poll",9,2306,"Kansas State","Big 12",0,1050
2022,"regular",15,"Coaches Poll",10,254,"Utah","Pac-12",0,1044
2022,"regular",15,"Coaches Poll",11,228,"Clemson","ACC",0,1003
2022,"regular",15,"Coaches Poll",12,264,"Washington","Pac-12",0,864
2022,"regular",15,"Coaches Poll",13,52,"Florida State","ACC",0,741
2022,"regular",15,"Coaches Poll",14,2483,"Oregon","Pac-12",0,661
2022,"regular",15,"Coaches Poll",15,99,"LSU","SEC",0,635
2022,"regular",15,"Coaches Poll",16,204,"Oregon State","Pac-12",0,629
2022,"regular",15,"Coaches Poll",17,2655,"Tulane","American Athletic",0,591
2022,"regular",15,"Coaches Poll",18,26,"UCLA","Pac-12",0,541
2022,"regular",15,"Coaches Poll",19,2579,"South Carolina","SEC",0,354
2022,"regular",15,"Coaches Poll",20,87,"Notre Dame","FBS Independents",0,323
2022,"regular",15,"Coaches Poll",21,251,"Texas","Big 12",0,300
2022,"regular",15,"Coaches Poll",22,2636,"UTSA","Conference USA",0,206
2022,"regular",15,"Coaches Poll",23,344,"Mississippi State","SEC",0,139
2022,"regular",15,"Coaches Poll",24,2653,"Troy","Sun Belt",0,132
2022,"regular",15,"Coaches Poll",25,153,"North Carolina","ACC",0,95
2022,"regular",15,"Playoff Committee Rankings",1,61,"Georgia","SEC",0,0
2022,"regular",15,"Playoff Committee Rankings",2,130,"Michigan","Big Ten",0,0
2022,"regular",15,"Playoff Committee Rankings",3,2628,"TCU","Big 12",0,0
2022,"regular",15,"Playoff Committee Rankings",4,194,"Ohio State","Big Ten",0,0
