brewery_id,Brewery_Name,Brewery_City,Brewery_State,ABV,IBU,Beer_Name,Beer_Style,Beer_Ounces
134,Minhas Craft Brewery,Monroe,WI,0.05,NA,Boxer,American Adjunct Lager,12
134,Minhas Craft Brewery,Monroe,WI,0.055,NA,Boxer Ice,American Adjunct Lager,12
134,Minhas Craft Brewery,Monroe,WI,0.042,NA,Boxer Light,Light Lager,12
134,Minhas Craft Brewery,Monroe,WI,0.05,NA,Boxer,American Adjunct Lager,24
134,Minhas Craft Brewery,Monroe,WI,0.055,NA,Mountain Creek (2013),American Pale Lager,12
134,Minhas Craft Brewery,Monroe,WI,0.055,NA,Mountain Crest,American Pale Lager,12
134,Minhas Craft Brewery,Monroe,WI,0.055,NA,Mountain Crest,American Pale Lager,16
134,Minhas Craft Brewery,Monroe,WI,0.062,NA,Clear Creek Ice,American Pale Lager,12
134,Minhas Craft Brewery,Monroe,WI,0.062,NA,Clear Creek Ice,American Pale Lager,16
134,Minhas Craft Brewery,Monroe,WI,0.05,NA,Huber,American Pale Lager,12
134,Minhas Craft Brewery,Monroe,WI,0.04,NA,Minhas Light (2012),Light Lager,12
134,Minhas Craft Brewery,Monroe,WI,0.054,NA,Huber Bock (2014),Bock,16
134,Minhas Craft Brewery,Monroe,WI,0.099,NA,Axe Head Malt Liquor,American Malt Liquor,24
135,Pug Ryan's Brewery,Dillon,CO,0.059,14,Morning Wood Wheat (Current),American Pale Wheat Ale,12
135,Pug Ryan's Brewery,Dillon,CO,0.058,21,Pallavicini Pilsner (2009),Czech Pilsener,12
135,Pug Ryan's Brewery,Dillon,CO,0.057,68,Over the Rail Pale Ale,American Pale Ale (APA),12
135,Pug Ryan's Brewery,Dillon,CO,0.058,21,Peacemaker Pilsner,Czech Pilsener,12
135,Pug Ryan's Brewery,Dillon,CO,0.06,15,Dead Eye Dunkel,Munich Dunkel Lager,12
135,Pug Ryan's Brewery,Dillon,CO,0.069,17,Hideout Helles,Munich Helles Lager,12
135,Pug Ryan's Brewery,Dillon,CO,0.059,14,Morning Wood Wheat (Current),American Pale Wheat Ale,12
136,Hops & Grains Brewing Company,Austin,TX,0.065,NA,Porter Culture,American Porter,12
137,Sietsema Orchards and Cider Mill,Ada,MI,0.069,NA,Sietsema Red Label,Cider,16
138,Summit Brewing Company,St Paul,MN,0.053,49,Extra Pale Ale,American Pale Ale (APA),12
139,Core Brewing & Distilling Company,Springdale,AR,0.061,NA,Core ESB,Extra Special / Strong Bitter (ESB),12
139,Core Brewing & Distilling Company,Springdale,AR,0.057,NA,Core Oatmeal Stout,Oatmeal Stout,12
139,Core Brewing & Distilling Company,Springdale,AR,0.052,NA,Arkansas Red,American Amber / Red Ale,12
139,Core Brewing & Distilling Company,Springdale,AR,0.05,NA,Behemoth,American Pilsner,12
140,Independence Brewing Company,Austin,TX,0.059,27,White Rabbit,Witbier,12
140,Independence Brewing Company,Austin,TX,0.055,42,Power & Light,American Pale Ale (APA),12
140,Independence Brewing Company,Austin,TX,0.048,32,Oklahoma Suks,American Amber / Red Ale,12
141,Cigar City Brewing Company,Tampa,FL,0.05,18,Florida Cracker Belgian Wit,Witbier,12
141,Cigar City Brewing Company,Tampa,FL,0.075,70,Jai Alai IPA,American IPA,12
141,Cigar City Brewing Company,Tampa,FL,0.072,75,Tocobaga Red Ale,American Amber / Red Ale,12
141,Cigar City Brewing Company,Tampa,FL,0.05,NA,Hotter Than Helles Lager,Munich Helles Lager,12
141,Cigar City Brewing Company,Tampa,FL,0.055,25,Maduro Brown Ale,American Brown Ale,12
141,Cigar City Brewing Company,Tampa,FL,0.055,25,Maduro Brown Ale,English Brown Ale,12
141,Cigar City Brewing Company,Tampa,FL,0.05,NA,Invasion Pale Ale,American Pale Ale (APA),12
141,Cigar City Brewing Company,Tampa,FL,0.08,65,José Martí American Porter,American Porter,12
141,Cigar City Brewing Company,Tampa,FL,0.075,70,Jai Alai IPA Aged on White Oak,American IPA,12
141,Cigar City Brewing Company,Tampa,FL,0.075,70,Humidor Series India Pale Ale,American IPA,12
141,Cigar City Brewing Company,Tampa,FL,0.052,NA,Tropical Heatwave,American Pale Wheat Ale,16
141,Cigar City Brewing Company,Tampa,FL,0.055,NA,Gwar Beer,American Pale Ale (APA),12
141,Cigar City Brewing Company,Tampa,FL,0.07,60,Hopped on the High Seas (Ahtanum),American IPA,12
141,Cigar City Brewing Company,Tampa,FL,0.07,60,Hopped on the High Seas (Citra),American IPA,12
141,Cigar City Brewing Company,Tampa,FL,0.07,60,Dry-Hopped On The High Seas Caribbean-Style IPA,American IPA,12
141,Cigar City Brewing Company,Tampa,FL,0.063,NA,Wiregrass Post-Prohibition Ale,American Pale Ale (APA),12
141,Cigar City Brewing Company,Tampa,FL,0.07,60,Hopped on the High Seas (Calypso),American IPA,12
141,Cigar City Brewing Company,Tampa,FL,0.07,60,Hopped on the High Seas (Hop #529),American IPA,12
141,Cigar City Brewing Company,Tampa,FL,0.045,NA,Happening Now,American IPA,12
141,Cigar City Brewing Company,Tampa,FL,0.06,NA,Puppy's Breath Porter,American Porter,12
141,Cigar City Brewing Company,Tampa,FL,0.055,NA,Oktoberfest,Märzen / Oktoberfest,12
141,Cigar City Brewing Company,Tampa,FL,0.055,NA,Sugar Plum,American Brown Ale,12
141,Cigar City Brewing Company,Tampa,FL,0.082,65,Wandering Pelican,American Black Ale,12
141,Cigar City Brewing Company,Tampa,FL,0.062,65,Operation Homefront,American IPA,12
141,Cigar City Brewing Company,Tampa,FL,0.055,25,Cubano Espresso,Bock,12
142,Third Street Brewhouse,Cold Spring,MN,0.049,NA,Lost Trout Brown Ale,American Brown Ale,12
142,Third Street Brewhouse,Cold Spring,MN,0.041,NA,Rise to the Top,Cream Ale,12
142,Third Street Brewhouse,Cold Spring,MN,0.052,NA,Three Way Pale Ale,American Pale Ale (APA),12
142,Third Street Brewhouse,Cold Spring,MN,0.048,18,Hunny Do Wheat,American Pale Wheat Ale,12
143,Narragansett Brewing Company,Providence,RI,0.055,15,Narragansett Fest Lager,Märzen / Oktoberfest,16
143,Narragansett Brewing Company,Providence,RI,0.065,32,Narragansett Bock,Bock,16
143,Narragansett Brewing Company,Providence,RI,0.07,22,Narragansett Porter,American Porter,16
143,Narragansett Brewing Company,Providence,RI,0.042,24,Narragansett Summer Ale,American Pale Wheat Ale,16
143,Narragansett Brewing Company,Providence,RI,0.05,22,Narragansett Cream Ale,Cream Ale,16
143,Narragansett Brewing Company,Providence,RI,0.042,24,Narragansett Summer Ale,American Pale Wheat Ale,12
143,Narragansett Brewing Company,Providence,RI,0.086,35,Narragansett Bohemian Pilsner,German Pilsener,16
143,Narragansett Brewing Company,Providence,RI,0.053,30,Autocrat Coffee Milk Stout,Milk / Sweet Stout,16
143,Narragansett Brewing Company,Providence,RI,0.052,30,Bohemian Pils,American Pilsner,16
143,Narragansett Brewing Company,Providence,RI,0.037,10,Gansett Light,Light Lager,16
144,Grimm Brothers Brewhouse,Loveland,CO,0.063,43,Little Red Cap,Altbier,12
145,Cisco Brewers,Nantucket,MA,0.056,NA,Whale's Tale Pale Ale,English Pale Ale,12
145,Cisco Brewers,Nantucket,MA,0.038,NA,Sankaty Light Lager,Light Lager,12
145,Cisco Brewers,Nantucket,MA,0.065,NA,Indie Pale Ale,American IPA,12
145,Cisco Brewers,Nantucket,MA,0.062,NA,Summer of Lager,Munich Helles Lager,12
145,Cisco Brewers,Nantucket,MA,0.045,NA,Grey Lady,Witbier,12
145,Cisco Brewers,Nantucket,MA,0.06,NA,Pumple Drumkin,Pumpkin Ale,12
145,Cisco Brewers,Nantucket,MA,0.048,NA,Shark Tracker Light lager,Light Lager,12
146,Angry Minnow,Hayward,WI,0.06,NA,Charlie's Rye IPA,American IPA,16
147,Platform Beer Company,Cleveland,OH,0.05,NA,New Cleveland Palesner,American Pilsner,12
148,Odyssey Beerwerks,Arvada,CO,0.047,NA,Helios Hefeweizen (2013),Hefeweizen,12
148,Odyssey Beerwerks,Arvada,CO,0.051,NA,Ghost Rider Pale Ale (2013),American Pale Ale (APA),12
148,Odyssey Beerwerks,Arvada,CO,0.051,NA,Ghose Drifter Pale Ale,American Pale Ale (APA),12
148,Odyssey Beerwerks,Arvada,CO,0.047,NA,Heliocentric Hefeweizen,Hefeweizen,12
148,Odyssey Beerwerks,Arvada,CO,0.054,36,Psycho Penguin Vanilla Porter,American Porter,12
148,Odyssey Beerwerks,Arvada,CO,0.087,29,Clan Warrior,Scotch Ale / Wee Heavy,12
148,Odyssey Beerwerks,Arvada,CO,0.092,72,Perpetual Darkness,Belgian Strong Dark Ale,12
149,Lonerider Brewing Company,Raleigh,NC,0.061,30,Sweet Josie,American Brown Ale,12
149,Lonerider Brewing Company,Raleigh,NC,0.058,11,Shotgun Betty,Hefeweizen,12
149,Lonerider Brewing Company,Raleigh,NC,0.057,47,Peacemaker Pale Ale,American Pale Ale (APA),12
149,Lonerider Brewing Company,Raleigh,NC,0.075,NA,Pistols at Dawn,American Stout,16
149,Lonerider Brewing Company,Raleigh,NC,0.06,NA,Deadeye Jack,American Porter,12
150,Oakshire Brewing,Eugene,OR,0.067,70,Watershed IPA (2013),American IPA,12
150,Oakshire Brewing,Eugene,OR,0.058,27,Overcast Espresso Stout,American Stout,12
150,Oakshire Brewing,Eugene,OR,0.054,24,Oakshire Amber Ale,American Amber / Red Ale,12
150,Oakshire Brewing,Eugene,OR,0.067,70,Watershed IPA,American IPA,12
151,Fort Pitt Brewing Company,Latrobe,PA,NA,NA,Fort Pitt Ale,American Amber / Red Ale,12
152,Tin Roof Brewing Company,Baton Rouge,LA,0.045,28,Perfect Tin Amber,American Amber / Red Ale,12
152,Tin Roof Brewing Company,Baton Rouge,LA,0.055,37,Voodoo Bengal Pale Ale,American Pale Ale (APA),12
152,Tin Roof Brewing Company,Baton Rouge,LA,0.045,18,Tin Roof Blonde Ale,American Blonde Ale,12
152,Tin Roof Brewing Company,Baton Rouge,LA,0.05,21,Tin Roof Watermelon Wheat,Fruit / Vegetable Beer,12
152,Tin Roof Brewing Company,Baton Rouge,LA,0.07,35,Parade Ground Coffee Porter,American Porter,12
152,Tin Roof Brewing Company,Baton Rouge,LA,0.07,60,Juke Joint IPA,American IPA,12
152,Tin Roof Brewing Company,Baton Rouge,LA,0.055,NA,Turnrow Harvest Ale,American Blonde Ale,12
153,Three Creeks Brewing,Sisters,OR,0.062,82,Hoodoo Voodoo IPA,American IPA,12
153,Three Creeks Brewing,Sisters,OR,0.062,40,Fivepine Chocolate Porter,American Porter,12
153,Three Creeks Brewing,Sisters,OR,0.04,18,Knotty Blonde Ale,American Blonde Ale,12
154,2 Towns Ciderhouse,Corvallis,OR,0.06,NA,BrightCider,Cider,12
154,2 Towns Ciderhouse,Corvallis,OR,0.06,NA,Rhubarbarian,Cider,12
154,2 Towns Ciderhouse,Corvallis,OR,0.06,NA,Cherried Away,Cider,12
154,2 Towns Ciderhouse,Corvallis,OR,0.06,NA,Ginja Ninja,Cider,12
155,Caldera Brewing Company,Ashland,OR,0.061,94,Caldera IPA,American IPA,12
155,Caldera Brewing Company,Ashland,OR,0.054,24,Ashland Amber Ale,American Amber / Red Ale,12
155,Caldera Brewing Company,Ashland,OR,0.056,55,Caldera Pale Ale (2011),American Pale Ale (APA),12
155,Caldera Brewing Company,Ashland,OR,0.056,55,Caldera Pale Ale (2007),American Pale Ale (APA),12
155,Caldera Brewing Company,Ashland,OR,0.056,55,Caldera Pale Ale (2005),American Pale Ale (APA),12
155,Caldera Brewing Company,Ashland,OR,0.056,55,Caldera Pale Ale (2009),American Pale Ale (APA),12
155,Caldera Brewing Company,Ashland,OR,0.056,55,Caldera Pale Ale (2010),American Pale Ale (APA),12
155,Caldera Brewing Company,Ashland,OR,0.061,94,Caldera IPA (2007),American IPA,12
155,Caldera Brewing Company,Ashland,OR,0.061,94,Caldera IPA (2009),American IPA,12
155,Caldera Brewing Company,Ashland,OR,0.054,24,Ashland Amber Ale (2009),American Amber / Red Ale,12
155,Caldera Brewing Company,Ashland,OR,0.039,16,Lawnmower Lager,American Adjunct Lager,12
155,Caldera Brewing Company,Ashland,OR,0.056,55,Caldera Pale Ale,American Pale Ale (APA),12
155,Caldera Brewing Company,Ashland,OR,0.06,NA,Pilot Rock Porter,American Porter,12
155,Caldera Brewing Company,Ashland,OR,0.068,100,Hopportunity Knocks IPA,American IPA,12
156,Greenbrier Valley Brewing Company,Lewisburg,WV,0.067,71,Mothman Black IPA,American Black Ale,12
156,Greenbrier Valley Brewing Company,Lewisburg,WV,0.057,44,Wild Trail Pale Ale,American Pale Ale (APA),12
157,Phoenix Ale Brewery,Phoenix,AZ,0.061,60,Camelback,American IPA,12
158,Lumberyard Brewing Company,Flagstaff,AZ,0.058,NA,Lumberyard Red Ale,American Amber / Red Ale,12
158,Lumberyard Brewing Company,Flagstaff,AZ,0.061,NA,Lumberyard IPA,American IPA,12
158,Lumberyard Brewing Company,Flagstaff,AZ,0.053,20,Lumberyard Pilsner,American Pilsner,12
158,Lumberyard Brewing Company,Flagstaff,AZ,0.054,NA,Knotty Pine,American Pale Ale (APA),12
159,Uinta Brewing Company,Salt Lake City,UT,0.04,29,WYLD Extra Pale Ale,American Pale Ale (APA),12
159,Uinta Brewing Company,Salt Lake City,UT,0.04,34,Cutthroat Pale Ale,American Pale Ale (APA),12
159,Uinta Brewing Company,Salt Lake City,UT,0.073,82,Hop Notch IPA (2013),American IPA,12
159,Uinta Brewing Company,Salt Lake City,UT,0.04,32,Organic Baba Black Lager,Schwarzbier,12
159,Uinta Brewing Company,Salt Lake City,UT,0.04,17,SUM'R,American Blonde Ale,12
159,Uinta Brewing Company,Salt Lake City,UT,0.073,83,Hop Nosh IPA,American IPA,12
159,Uinta Brewing Company,Salt Lake City,UT,0.04,42,Trader Session IPA,American IPA,12
159,Uinta Brewing Company,Salt Lake City,UT,0.04,22,Yard Sale Winter Lager,American Amber / Red Lager,12
159,Uinta Brewing Company,Salt Lake City,UT,0.05,10,PUNK'N,Pumpkin Ale,12
160,Four Peaks Brewing Company,Tempe,AZ,0.052,NA,Sunbru Kölsch,Kölsch,12
160,Four Peaks Brewing Company,Tempe,AZ,0.06,21,Kilt Lifter Scottish-Style Ale (2009),Scottish Ale,12
160,Four Peaks Brewing Company,Tempe,AZ,0.067,47,Hop Knot IPA,American IPA,12
160,Four Peaks Brewing Company,Tempe,AZ,0.042,9,Four Peaks Peach Ale,Fruit / Vegetable Beer,12
160,Four Peaks Brewing Company,Tempe,AZ,0.051,NA,Pumpkin Porter,American Porter,12
160,Four Peaks Brewing Company,Tempe,AZ,0.06,21,Kilt Lifter Scottish-Style Ale,NA,12
160,Four Peaks Brewing Company,Tempe,AZ,0.052,17,Sunbru Kölsch,Kölsch,12
161,Martin House Brewing Company,Fort Worth,TX,0.065,NA,There Will Be Stout,American Stout,12
161,Martin House Brewing Company,Fort Worth,TX,0.05,NA,River House Saison,Saison / Farmhouse Ale,12
161,Martin House Brewing Company,Fort Worth,TX,0.05,NA,Day Break 4-Grain Breakfast Beer,Rye Beer,16
161,Martin House Brewing Company,Fort Worth,TX,0.08,NA,The Imperial Texan,American Double / Imperial IPA,12
161,Martin House Brewing Company,Fort Worth,TX,0.08,NA,The Imperial Texan,American Double / Imperial IPA,16
161,Martin House Brewing Company,Fort Worth,TX,0.05,35,Rubberneck Red,American Amber / Red Ale,16
161,Martin House Brewing Company,Fort Worth,TX,0.065,47,Pretzel Stout,American Stout,16
161,Martin House Brewing Company,Fort Worth,TX,0.05,20,River House,Saison / Farmhouse Ale,16
162,Right Brain Brewery,Traverse City,MI,0.038,NA,Smooth Operator,Cream Ale,16
163,Sly Fox Brewing Company,Phoenixville,PA,0.06,70,Homefront IPA,American IPA,12
164,Round Guys Brewing,Lansdale,PA,0.045,28,Dog Days Summer Ale,Kölsch,12
164,Round Guys Brewing,Lansdale,PA,0.063,NA,Kiss Off IPA,American IPA,12
164,Round Guys Brewing,Lansdale,PA,0.072,NA,Alpha Blackback,American Black Ale,12
164,Round Guys Brewing,Lansdale,PA,0.056,40,Original Slacker Ale,English Brown Ale,12
164,Round Guys Brewing,Lansdale,PA,0.051,NA,Fear of a Brett Planet,American Pale Ale (APA),12
164,Round Guys Brewing,Lansdale,PA,0.099,NA,Sanctified,Belgian Strong Pale Ale,12
164,Round Guys Brewing,Lansdale,PA,0.071,36,Sundown,Saison / Farmhouse Ale,12
165,Great Crescent Brewery,Aurora,IN,0.053,22,Great Crescent Blonde Ale (2011),American Blonde Ale,16
165,Great Crescent Brewery,Aurora,IN,0.062,60,Great Crescent IPA (2011),American IPA,16
165,Great Crescent Brewery,Aurora,IN,0.042,26,Great Crescent Mild Ale,English Dark Mild Ale,16
165,Great Crescent Brewery,Aurora,IN,0.057,23,Great Crescent Dark Lager,Euro Dark Lager,16
165,Great Crescent Brewery,Aurora,IN,0.056,33,Great Crescent Coconut Porter (2012),American Porter,16
165,Great Crescent Brewery,Aurora,IN,0.08,66,Great Crescent Stout,English Stout,16
165,Great Crescent Brewery,Aurora,IN,0.075,65,Bourbon's Barrel Stout,American Stout,16
165,Great Crescent Brewery,Aurora,IN,0.051,13,Great Crescent Belgian Style Wit,Witbier,16
165,Great Crescent Brewery,Aurora,IN,0.06,25,Frosted Fields Winter Wheat,American Dark Wheat Ale,16
165,Great Crescent Brewery,Aurora,IN,0.057,27,Aurora Lager (2011),Dortmunder / Export Lager,16
165,Great Crescent Brewery,Aurora,IN,0.057,18,Cherry Ale (1),Fruit / Vegetable Beer,16
165,Great Crescent Brewery,Aurora,IN,0.045,36,Great Crescent Brown Ale,American Brown Ale,16
165,Great Crescent Brewery,Aurora,IN,0.057,25,Great Crescent Oktoberfest Lager,Märzen / Oktoberfest,16
165,Great Crescent Brewery,Aurora,IN,0.056,33,Great Crescent Coconut Porter,American Porter,16
165,Great Crescent Brewery,Aurora,IN,0.053,22,Great Crescent Blonde Ale,American Blonde Ale,16
165,Great Crescent Brewery,Aurora,IN,0.057,27,Aurora Lager,Dortmunder / Export Lager,16
165,Great Crescent Brewery,Aurora,IN,0.062,60,Great Crescent IPA,American IPA,16
165,Great Crescent Brewery,Aurora,IN,0.056,33,Bourbon Barrel Aged Coconut Porter,American Porter,16
165,Great Crescent Brewery,Aurora,IN,0.057,18,Cherry Ale,Fruit / Vegetable Beer,16
165,Great Crescent Brewery,Aurora,IN,0.053,22,Beer Agent Re-Ignition,American Blonde Ale,16
166,Oskar Blues Brewery,Longmont,CO,0.065,65,Dale's Pale Ale,American Pale Ale (APA),12
166,Oskar Blues Brewery,Longmont,CO,0.087,85,Gordon Ale (2009),American Double / Imperial IPA,12
166,Oskar Blues Brewery,Longmont,CO,0.08,35,Old Chub,Scottish Ale,12
166,Oskar Blues Brewery,Longmont,CO,0.099,100,GUBNA Imperial IPA,American Double / Imperial IPA,12
166,Oskar Blues Brewery,Longmont,CO,0.053,35,Mama's Little Yella Pils,Czech Pilsener,12
166,Oskar Blues Brewery,Longmont,CO,0.099,98,Ten Fidy Imperial Stout,Russian Imperial Stout,12
166,Oskar Blues Brewery,Longmont,CO,0.087,85,G'KNIGHT (12 oz.),American Double / Imperial IPA,12
166,Oskar Blues Brewery,Longmont,CO,0.09,60,One Hit Wonder,American Double / Imperial IPA,12
166,Oskar Blues Brewery,Longmont,CO,0.08,NA,Deviant Dale's IPA,American Double / Imperial IPA,16
166,Oskar Blues Brewery,Longmont,CO,0.08,70,HGH (Home Grown Hops): Part Duh,American Strong Ale,12
166,Oskar Blues Brewery,Longmont,CO,0.08,NA,Chaka,Belgian Strong Pale Ale,16
166,Oskar Blues Brewery,Longmont,CO,0.09,NA,15th Anniversary Abbey Ale (2012),Belgian Dark Ale,16
166,Oskar Blues Brewery,Longmont,CO,0.087,85,G'KNIGHT (16 oz.),American Double / Imperial IPA,16
166,Oskar Blues Brewery,Longmont,CO,0.065,65,Dale's Pale Ale (2010),American Pale Ale (APA),12
166,Oskar Blues Brewery,Longmont,CO,0.065,65,Dale's Pale Ale (2011),American Pale Ale (APA),12
166,Oskar Blues Brewery,Longmont,CO,0.087,85,Gordon Imperial Red (2010),American Double / Imperial IPA,12
166,Oskar Blues Brewery,Longmont,CO,0.065,65,Dale's Pale Ale (2012),American Pale Ale (APA),12
166,Oskar Blues Brewery,Longmont,CO,0.065,65,Dale's Pale Ale (10 Year Anniversary),American Pale Ale (APA),12
166,Oskar Blues Brewery,Longmont,CO,0.07,NA,The Deuce,American Brown Ale,16
166,Oskar Blues Brewery,Longmont,CO,0.065,65,Dale's Pale Ale,American Pale Ale (APA),19.2
166,Oskar Blues Brewery,Longmont,CO,0.085,NA,oSKAr the G'Rauch,American IPA,16
166,Oskar Blues Brewery,Longmont,CO,0.085,NA,oSKAr the G'Rauch,American IPA,19.2
166,Oskar Blues Brewery,Longmont,CO,0.053,35,Mama's Little Yella Pils,Czech Pilsener,19.2
166,Oskar Blues Brewery,Longmont,CO,0.065,65,Dale's Pale Ale,American Pale Ale (APA),12
166,Oskar Blues Brewery,Longmont,CO,0.065,65,Dale's Pale Ale,American Pale Ale (APA),12
166,Oskar Blues Brewery,Longmont,CO,NA,NA,Birth IPA,American IPA,12
166,Oskar Blues Brewery,Longmont,CO,0.05,NA,One Nut Brown,English Brown Ale,12
166,Oskar Blues Brewery,Longmont,CO,NA,NA,Icey.P.A.,American IPA,16
166,Oskar Blues Brewery,Longmont,CO,NA,NA,CAN'D AID Foundation,NA,12
166,Oskar Blues Brewery,Longmont,CO,NA,NA,The CROWLER™,NA,32
166,Oskar Blues Brewery,Longmont,CO,0.08,NA,Old Chub NITRO,Scotch Ale / Wee Heavy,16
166,Oskar Blues Brewery,Longmont,CO,0.052,NA,Centennial State Pale Ale,American Pale Ale (APA),19.2
166,Oskar Blues Brewery,Longmont,CO,0.049,35,Pinner Throwback IPA,American IPA,12
167,Boxcar Brewing Company,West Chester,PA,0.047,NA,Passenger,English Dark Mild Ale,12
167,Boxcar Brewing Company,West Chester,PA,0.058,NA,Mango Ginger,American IPA,12
167,Boxcar Brewing Company,West Chester,PA,0.065,NA,1492,American Pale Ale (APA),12
168,High Hops Brewery,Windsor,CO,0.07,68,The Power of Zeus,American Pale Ale (APA),12
168,High Hops Brewery,Windsor,CO,0.063,21,The Golden One,American Pilsner,12
169,Crooked Fence Brewing Company,Garden City,ID,0.056,NA,Rusty Nail Pale Ale,American Pale Ale (APA),12
169,Crooked Fence Brewing Company,Garden City,ID,0.055,NA,3 Picket Porter,American Porter,12
169,Crooked Fence Brewing Company,Garden City,ID,0.049,25,Aviator Raspberry Blonde,American Blonde Ale,12
170,Everybody's Brewing,White Salmon,WA,0.062,80,Country Boy IPA,American IPA,12
170,Everybody's Brewing,White Salmon,WA,0.043,60,Little Sister India Style Session Ale,American IPA,12
171,Anderson Valley Brewing Company,Boonville,CA,0.055,28,Poleeko Gold Pale Ale (2009),American Pale Ale (APA),12
